# OpenSignals Text File Format. Version 1
# {"": {"position": 0, "device": "", "device name": "", "device connection": "", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "", "time": "", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	497	491	0	399	0	0	
1	0	0	0	0	497	475	0	391	0	0	
2	0	0	0	0	499	457	0	387	0	0	
3	0	0	0	0	503	439	0	387	0	0	
4	0	0	0	0	507	423	0	392	0	0	
5	0	0	0	0	511	409	0	401	0	0	
6	0	0	0	0	516	401	0	413	0	0	
7	0	0	0	0	520	397	0	427	0	0	
8	0	0	0	0	524	399	0	442	0	0	
9	0	0	0	0	526	408	0	455	0	0	
10	0	0	0	0	528	420	0	467	0	0	
11	0	0	0	0	528	437	0	476	0	0	
12	0	0	0	0	527	455	0	480	0	0	
13	0	0	0	0	524	474	0	480	0	0	
14	0	0	0	0	520	490	0	476	0	0	
15	0	0	0	0	515	504	0	467	0	0	
0	0	0	0	0	511	513	0	455	0	0	
1	0	0	0	0	507	516	0	443	0	0	
2	0	0	0	0	503	514	0	428	0	0	
3	0	0	0	0	500	506	0	414	0	0	
4	0	0	0	0	499	493	0	403	0	0	
5	0	0	0	0	499	477	0	395	0	0	
6	0	0	0	0	500	459	0	390	0	0	
7	0	0	0	0	503	441	0	389	0	0	
8	0	0	0	0	507	424	0	393	0	0	
9	0	0	0	0	511	411	0	402	0	0	
10	0	0	0	0	515	403	0	413	0	0	
11	0	0	0	0	519	400	0	427	0	0	
12	0	0	0	0	523	403	0	441	0	0	
13	0	0	0	0	525	411	0	455	0	0	
14	0	0	0	0	527	423	0	466	0	0	
15	0	0	0	0	528	440	0	475	0	0	
0	0	0	0	0	527	458	0	480	0	0	
1	0	0	0	0	525	476	0	481	0	0	
2	0	0	0	0	523	492	0	477	0	0	
3	0	0	0	0	519	505	0	468	0	0	
4	0	0	0	0	515	514	0	457	0	0	
5	0	0	0	0	511	517	0	444	0	0	
6	0	0	0	0	508	514	0	429	0	0	
7	0	0	0	0	506	505	0	415	0	0	
8	0	0	0	0	504	492	0	403	0	0	
9	0	0	0	0	503	476	0	394	0	0	
10	0	0	0	0	504	457	0	388	0	0	
11	0	0	0	0	505	439	0	387	0	0	
12	0	0	0	0	508	422	0	391	0	0	
13	0	0	0	0	511	408	0	399	0	0	
14	0	0	0	0	514	399	0	410	0	0	
15	0	0	0	0	518	396	0	423	0	0	
0	0	0	0	0	520	398	0	438	0	0	
1	0	0	0	0	523	406	0	451	0	0	
2	0	0	0	0	524	419	0	463	0	0	
3	0	0	0	0	524	435	0	472	0	0	
4	0	0	0	0	523	454	0	477	0	0	
5	0	0	0	0	520	472	0	478	0	0	
