# OpenSignals Text File Format. Version 1
# {"": {"position": 0, "device": "", "device name": "", "device connection": "", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "", "time": "", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	487	395	0	489	0	0	
1	0	0	0	0	478	330	0	521	0	0	
2	0	0	0	0	476	279	0	547	0	0	
3	0	0	0	0	477	246	0	566	0	0	
4	0	0	0	0	484	233	0	573	0	0	
5	0	0	0	0	496	242	0	568	0	0	
6	0	0	0	0	510	273	0	554	0	0	
7	0	0	0	0	526	321	0	529	0	0	
8	0	0	0	0	543	384	0	497	0	0	
9	0	0	0	0	558	454	0	462	0	0	
10	0	0	0	0	569	524	0	425	0	0	
11	0	0	0	0	577	588	0	392	0	0	
12	0	0	0	0	580	640	0	365	0	0	
13	0	0	0	0	578	674	0	347	0	0	
14	0	0	0	0	571	686	0	340	0	0	
15	0	0	0	0	560	677	0	344	0	0	
0	0	0	0	0	546	646	0	360	0	0	
1	0	0	0	0	531	597	0	386	0	0	
2	0	0	0	0	515	535	0	419	0	0	
3	0	0	0	0	501	466	0	454	0	0	
4	0	0	0	0	489	396	0	491	0	0	
5	0	0	0	0	482	333	0	526	0	0	
6	0	0	0	0	480	282	0	553	0	0	
7	0	0	0	0	482	249	0	571	0	0	
8	0	0	0	0	489	236	0	579	0	0	
9	0	0	0	0	501	246	0	575	0	0	
10	0	0	0	0	515	276	0	560	0	0	
11	0	0	0	0	531	325	0	535	0	0	
12	0	0	0	0	546	387	0	503	0	0	
13	0	0	0	0	561	456	0	466	0	0	
14	0	0	0	0	572	527	0	428	0	0	
15	0	0	0	0	578	591	0	393	0	0	
0	0	0	0	0	580	642	0	365	0	0	
1	0	0	0	0	576	676	0	347	0	0	
2	0	0	0	0	568	688	0	339	0	0	
3	0	0	0	0	557	678	0	344	0	0	
4	0	0	0	0	543	647	0	359	0	0	
5	0	0	0	0	527	597	0	384	0	0	
6	0	0	0	0	511	536	0	416	0	0	
7	0	0	0	0	497	466	0	452	0	0	
8	0	0	0	0	486	396	0	488	0	0	
9	0	0	0	0	479	333	0	523	0	0	
10	0	0	0	0	477	282	0	550	0	0	
11	0	0	0	0	479	248	0	568	0	0	
12	0	0	0	0	487	236	0	575	0	0	
13	0	0	0	0	498	245	0	571	0	0	
14	0	0	0	0	512	275	0	556	0	0	
15	0	0	0	0	528	323	0	531	0	0	
0	0	0	0	0	544	385	0	499	0	0	
1	0	0	0	0	559	454	0	462	0	0	
2	0	0	0	0	570	524	0	425	0	0	
3	0	0	0	0	577	588	0	391	0	0	
4	0	0	0	0	579	638	0	363	0	0	
5	0	0	0	0	576	670	0	345	0	0	
6	0	0	0	0	568	683	0	337	0	0	
7	0	0	0	0	556	671	0	341	0	0	
8	0	0	0	0	542	639	0	356	0	0	
9	0	0	0	0	525	588	0	380	0	0	
10	0	0	0	0	509	526	0	412	0	0	
11	0	0	0	0	493	455	0	448	0	0	
12	0	0	0	0	481	386	0	484	0	0	
13	0	0	0	0	473	322	0	518	0	0	
14	0	0	0	0	470	271	0	545	0	0	
15	0	0	0	0	473	239	0	564	0	0	
